Source Page,Link Text,Link URL
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,https://www.nyc.gov/site/queenscb2/index.page,https://www.nyc.gov/site/queenscb2/index.page
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Text-Size,http://www1.nyc.gov/home/text-size.page
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Search,https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Home,https://www.nyc.gov/site/queenscb2/index.page
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,About,https://www.nyc.gov/site/queenscb2/about/about-qcb2.page
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Projects,https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Newsletters,https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Calendar,https://www.nyc.gov/site/queenscb2/calendar/calendar.page
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Meetings,https://www.nyc.gov/site/queenscb2/meetings/notices.page
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Resources,https://www.nyc.gov/site/queenscb2/resources/resources.page
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Signup for theQueens Community Board 2 Newsletter,https://cdn.forms-content.sg-form.com/169f969b-6e5a-11ec-ba42-3e8b4702642b
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Signup for theQueens Community Board 2 Newsletter,https://cdn.forms-content.sg-form.com/169f969b-6e5a-11ec-ba42-3e8b4702642b
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Signup for theQueens Community Board 2 Newsletter,https://cdn.forms-content.sg-form.com/169f969b-6e5a-11ec-ba42-3e8b4702642b
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,March,https://www.nyc.gov/assets/queenscb2/downloads/pdf/march_2021_newsletter.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,February,https://www.nyc.gov/assets/queenscb2/downloads/pdf/february_2021_newsletter_for_website.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,January Newsletter,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/2021/january_2021_newsletter.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Insert 1,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/2021/january_2021_newsletter_insert_1.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Insert 2,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/2021/january_2021_newsletter_insert_2.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Decmber Newsletter,https://www.nyc.gov/assets/queenscb2/downloads/pdf/december_2020_newsletter.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Insert 1,https://www.nyc.gov/assets/queenscb2/downloads/pdf/december_2020_newsletter_inserts.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,November Newsletter,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/november_2020_newsletter.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Insert 1,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/november_2020_newsletter_inserts.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,October Newsletter,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/october_2020_newsletter.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Insert 1,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/october_2020_insert_1.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Insert 2,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/october_2020_insert_2.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,September News Lettter,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/september_2020_newsletter.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Insert,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/september_2020_newsletter_inserts.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,July / August Newsletter,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/july_and_august_2020_newsletter.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Insert,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/july_and_august_2020_newsletter_inserts.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,June Newsletter,https://www.nyc.gov/assets/queenscb2/downloads/pdf/june_2020_newsletter.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Instert,https://www.nyc.gov/assets/queenscb2/downloads/pdf/june_2020_newsletter_inserts.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,May Newsletter,https://www.nyc.gov/assets/queenscb2/downloads/pdf/may_newsletter_2020.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,April Newsletter,https://www.nyc.gov/assets/queenscb2/downloads/pdf/april_2020.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Insert 1,https://www.nyc.gov/assets/queenscb2/downloads/pdf/april_2020_newsletter_inserts__2_.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,March Newsletter,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/march_2020_newsletter.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Insert 1,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/march_2020_newsletter_inserts.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,February Newsletter,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/2020/february_2020_newsletter.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Insert 1,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/2020/february_2020_newsletter_inserts.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Insert 2,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/2020/february_2020_newsletters_inserts_2.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,January Newsletter,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/2020/newsletter-january-2020.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Insert 1,https://www.nyc.gov/assets/queenscb2/downloads/pdf/newsletters/2020/newsletter-january-2020-insert.pdf
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,nyc.gov home,https://www.nyc.gov/main
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Services,https://www.nyc.gov/main/services
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Events,https://www.nyc.gov/main/events/
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Your government,https://www.nyc.gov/main/your-government
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,311,https://portal.311.nyc.gov/
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Contact NYC government,https://www.nyc.gov/main/your-government/contact-nyc-government
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Register to vote,https://www.nycvotes.org/
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Emergency alerts,https://a858-nycnotify.nyc.gov/notifynyc/
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Careers,https://cityjobs.nyc.gov/
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Website feedback,https://www.nyc.gov/main/forms/website-feedback
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Accessibility resources,https://www.nyc.gov/site/mopd/resources/digital-accessibility.page
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Privacy policy,https://www.nyc.gov/main/nyc-gov-privacy-policy
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,Terms of use,https://www.nyc.gov/main/terms-of-use
https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page,About nyc.gov content,https://www.nyc.gov/main/about-our-content
https://www.nyc.gov/site/queenscb2/meetings/notices.page,http://www1.nyc.gov,http://www1.nyc.gov
https://www.nyc.gov/site/queenscb2/meetings/notices.page,311,https://www.nyc.gov/311/index.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Search all NYC.gov websites,https://www.nyc.gov/home/search/index.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Menu,https://www.nyc.gov/site/queenscb2/meetings/notices.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,https://www.nyc.gov/site/queenscb2/index.page,https://www.nyc.gov/site/queenscb2/index.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Text-Size,http://www1.nyc.gov/home/text-size.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Search,https://www.nyc.gov/site/queenscb2/meetings/notices.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Home,https://www.nyc.gov/site/queenscb2/index.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,About,https://www.nyc.gov/site/queenscb2/about/about-qcb2.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Projects,https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Newsletters,https://www.nyc.gov/site/queenscb2/newsletters/newsletters.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Calendar,https://www.nyc.gov/site/queenscb2/calendar/calendar.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Meetings,https://www.nyc.gov/site/queenscb2/meetings/notices.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Resources,https://www.nyc.gov/site/queenscb2/resources/resources.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Notices,https://www.nyc.gov/site/queenscb2/meetings/notices.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,CB2 Meeting Agendas and Minutes,https://www.nyc.gov/site/queenscb2/meetings/meeting-agendas-minutes.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Committee Agendas & Minutes,https://www.nyc.gov/site/queenscb2/meetings/committee-agendas-minutes.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Arts and Culture Events,https://www.nyc.gov/site/queenscb2/meetings/arts-culture-events.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Archives,https://www.nyc.gov/site/queenscb2/meetings/archives.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,https://www.nyc.gov/site/queenscb2/meetings/notices.page,https://www.nyc.gov/site/queenscb2/meetings/notices.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,https://www.nyc.gov/site/queenscb2/meetings/notices.page,https://www.nyc.gov/site/queenscb2/meetings/notices.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,https://www.nyc.gov/site/queenscb2/meetings/notices.page,https://www.nyc.gov/site/queenscb2/meetings/notices.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,https://www.nyc.gov/site/queenscb2/meetings/notices.page,https://www.nyc.gov/site/queenscb2/meetings/notices.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,https://www.nyc.gov/site/queenscb2/meetings/notices.page,https://www.nyc.gov/site/queenscb2/meetings/notices.page
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Introduction to Public Engagement Workshop,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2022/intorduction-to-public-engagement-workshop.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Scam Awareness,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/safety/safety/beware-scammers/scam-awareness-flyer-eng-esp.pdf?rev=37e70fcb94c0400b8013251fdaab726a
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Gas Safety-Natural,https://www.coned.com/-/media/files/coned/documents/safety/safety/gas-safety/br_gassafety.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Energy Affordability,https://cdne-dcxprod-sitecore.azureedge.net/-/media/files/coned/documents/accountandbilling/payment-plans-assistance/energy-affordability-applications/eap-english.pdf?rev=f2424bf72f86445484e82f5643d9d0cb
https://www.nyc.gov/site/queenscb2/meetings/notices.page,New Billing System FAQ Page,https://www.coned.com/en/faqs/new-customer-service-system-faqs
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Rego Park Conserve Energy Request 8-8-2022,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2022/Rego-Park-VR-8-8-2022.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Electric & Gas Utility Bill Credit Program for Low Income Families,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2022/con-ed-family-help.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,NYC Taxi and Rideshare Companies Charging Electric Vehicles,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2022/NYC-Taxi-and-Rideshare-Companies-Charging-Electric-Vehicles.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Reliable Clean City Project in Queens - English - Chinese,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2022/RCCC_English-Chinese_Flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Reliable Clean City Project in Queens - English - Spanish,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2022/RCCC_English-Spanish_Flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Flu & Covid Vaccine Pop Up February 13, 2024",https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Flu-and-Covid-19-Vaccine-Pop-UP-Feb-13-2024.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Queens Test Sites week of 4-10-22 - 4-17-22,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2022/Queens-Test-Sites-week-of-4-10-22-4-17-22.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,COVID 19 Notice: Vaccines for Children,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2021/COVID-19-Notice-Vaccines-for-Children.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Free Paper Shredding in Elmhurst - 8/24/24,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/FREE-PAPER-SHREDDING-IN-ELMHURST-Aug-24-2024.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Queens CB2 Bylaws June 2, 2022",https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/CB2-BYLAWS-622022-FINAL.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Queens CB2 Hybrid Meeting Policy,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/CB2-Hybrid-Meeting-Policy-FINAL.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Fire Safety for Jewish Observance,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Fire-Safety-for-Jewish-Observances.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Hebrew,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Fire-Safey-Tips-Hebrew.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Jewish,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Fire-Safety-Tips-Yiddish.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Fire Cadet Information Sheet,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2022/Fire-Cadet-Info-sheet.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Fire Protection Inspector Information Sheet,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2022/Fire-Protection-Inspector-Info-Sheet.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Fire Alarm Dispatcher Information Sheet,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2022/Fire-Alarm-Dispatcher-Info-sheet.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Firefighter Information Sheet,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2022/Firefighter-Information-Sheet.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,EMT Information Sheet 2022,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2022/EMT-Info-Sheet-2022.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Transgender Day of Remembrance November 2025,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Transgender-Day-of-Remembrance-NOV-2025.pdf
